"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전북","4573000","전북무주군","050","교육","051","유아및초중등교육","2371870760"
"2010","전북","4573000","전북무주군","060","문화및관광","061","문화예술","6601729370"
"2010","전북","4573000","전북무주군","060","문화및관광","062","관광","3455110810"
"2010","전북","4573000","전북무주군","060","문화및관광","063","체육","6581349100"
"2010","전북","4573000","전북무주군","060","문화및관광","064","문화재","1467711220"
"2010","전북","4573000","전북무주군","060","문화및관광","065","문화및관광일반","9544427030"
"2010","전북","4573000","전북무주군","070","환경보호","071","상하수도ㆍ수질","14400249650"
"2010","전북","4573000","전북무주군","070","환경보호","072","폐기물","6415740080"
"2010","전북","4573000","전북무주군","070","환경보호","074","자연","129895650"
"2010","전북","4573000","전북무주군","070","환경보호","076","환경보호일반","1774238350"
"2010","전북","4573000","전북무주군","080","사회복지","081","기초생활보장","5584983910"
"2010","전북","4573000","전북무주군","080","사회복지","082","취약계층지원","3401417570"
"2010","전북","4573000","전북무주군","080","사회복지","084","보육ㆍ가족및여성","2853695000"
"2010","전북","4573000","전북무주군","080","사회복지","085","노인ㆍ청소년","13572792390"
"2010","전북","4573000","전북무주군","080","사회복지","086","노동","1000558740"
"2010","전북","4573000","전북무주군","080","사회복지","087","보훈","48788970"
"2010","전북","4573000","전북무주군","090","보건","091","보건의료","5127928070"
"2010","전북","4573000","전북무주군","090","보건","093","식품의약안전","89076820"
"2010","전북","4573000","전북무주군","100","농림해양수산","101","농업ㆍ농촌","41241716620"
"2010","전북","4573000","전북무주군","100","농림해양수산","102","임업ㆍ산촌","12316571720"
"2010","전북","4573000","전북무주군","100","농림해양수산","103","해양수산ㆍ어촌","0"
"2010","전북","4573000","전북무주군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","2280861550"
"2010","전북","4573000","전북무주군","110","산업ㆍ중소기업","115","에너지및자원개발","2340711780"
"2010","전북","4573000","전북무주군","120","수송및교통","121","도로","6843835320"
"2010","전북","4573000","전북무주군","120","수송및교통","126","대중교통ㆍ물류등기타","4144923220"
"2010","전북","4573000","전북무주군","140","국토및지역개발","141","수자원","12666974020"
"2010","전북","4573000","전북무주군","140","국토및지역개발","142","지역및도시","18089004900"
