"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2011","대구","2771000","대구달성군","010","일반공공행정","016","일반행정","9830859169"
"2011","대구","2771000","대구달성군","020","공공질서및안전","025","재난방재ㆍ민방위","14523810300"
"2011","대구","2771000","대구달성군","050","교육","051","유아및초중등교육","3803091700"
"2011","대구","2771000","대구달성군","050","교육","053","평생ㆍ직업교육","321354650"
"2011","대구","2771000","대구달성군","060","문화및관광","061","문화예술","5847102500"
"2011","대구","2771000","대구달성군","060","문화및관광","062","관광","5186054050"
"2011","대구","2771000","대구달성군","060","문화및관광","063","체육","6358253848"
"2011","대구","2771000","대구달성군","060","문화및관광","064","문화재","2002270390"
"2011","대구","2771000","대구달성군","070","환경보호","071","상하수도ㆍ수질","960294720"
"2011","대구","2771000","대구달성군","070","환경보호","072","폐기물","3996723930"
"2011","대구","2771000","대구달성군","070","환경보호","073","대기","97265540"
"2011","대구","2771000","대구달성군","070","환경보호","074","자연","1228066472"
"2011","대구","2771000","대구달성군","080","사회복지","081","기초생활보장","19957163360"
"2011","대구","2771000","대구달성군","080","사회복지","082","취약계층지원","12625745640"
"2011","대구","2771000","대구달성군","080","사회복지","084","보육ㆍ가족및여성","29550487725"
"2011","대구","2771000","대구달성군","080","사회복지","085","노인ㆍ청소년","23907512690"
"2011","대구","2771000","대구달성군","080","사회복지","086","노동","3411528320"
"2011","대구","2771000","대구달성군","080","사회복지","087","보훈","302744810"
"2011","대구","2771000","대구달성군","090","보건","091","보건의료","6813334730"
"2011","대구","2771000","대구달성군","090","보건","093","식품의약안전","237448930"
"2011","대구","2771000","대구달성군","100","농림해양수산","101","농업ㆍ농촌","26756213793"
"2011","대구","2771000","대구달성군","100","농림해양수산","102","임업ㆍ산촌","5829913069"
"2011","대구","2771000","대구달성군","100","농림해양수산","103","해양수산ㆍ어촌","0"
"2011","대구","2771000","대구달성군","110","산업ㆍ중소기업","113","무역및투자유치","1750000"
"2011","대구","2771000","대구달성군","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","24374100"
"2011","대구","2771000","대구달성군","110","산업ㆍ중소기업","115","에너지및자원개발","8824000"
"2011","대구","2771000","대구달성군","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","222968630"
"2011","대구","2771000","대구달성군","120","수송및교통","121","도로","29764848718"
"2011","대구","2771000","대구달성군","120","수송및교통","126","대중교통ㆍ물류등기타","10831823290"
"2011","대구","2771000","대구달성군","140","국토및지역개발","141","수자원","14644688366"
"2011","대구","2771000","대구달성군","140","국토및지역개발","142","지역및도시","22371563740"
"2011","대구","2771000","대구달성군","140","국토및지역개발","143","산업단지","354296160"
"2011","대구","2771000","대구달성군","160","예비비","161","예비비","0"
"2011","대구","2771000","대구달성군","900","기타","901","기타","50313108655"
"2011","인천","2800000","인천본청","010","일반공공행정","011","입법및선거관리","5277674130"
"2011","인천","2800000","인천본청","010","일반공공행정","013","지방행정ㆍ재정지원","48113579120"
"2011","인천","2800000","인천본청","010","일반공공행정","014","재정ㆍ금융","170351434085"
"2011","인천","2800000","인천본청","010","일반공공행정","016","일반행정","81887597091"
"2011","인천","2800000","인천본청","020","공공질서및안전","025","재난방재ㆍ민방위","50549373086"
"2011","인천","2800000","인천본청","050","교육","051","유아및초중등교육","484921316470"
"2011","인천","2800000","인천본청","050","교육","052","고등교육","33051269941"
"2011","인천","2800000","인천본청","050","교육","053","평생ㆍ직업교육","4373876678"
"2011","인천","2800000","인천본청","060","문화및관광","061","문화예술","45891818181"
"2011","인천","2800000","인천본청","060","문화및관광","062","관광","10270813071"
"2011","인천","2800000","인천본청","060","문화및관광","063","체육","206699099110"
"2011","인천","2800000","인천본청","060","문화및관광","064","문화재","6289810169"
"2011","인천","2800000","인천본청","070","환경보호","071","상하수도ㆍ수질","213017227821"
"2011","인천","2800000","인천본청","070","환경보호","072","폐기물","44641092120"
"2011","인천","2800000","인천본청","070","환경보호","073","대기","30866676730"
"2011","인천","2800000","인천본청","070","환경보호","074","자연","6174606440"
"2011","인천","2800000","인천본청","070","환경보호","075","해양","1150696660"
"2011","인천","2800000","인천본청","070","환경보호","076","환경보호일반","5741584020"
"2011","대구","2714000","대구남구","080","사회복지","086","노동","1887784910"
"2011","대구","2714000","대구남구","080","사회복지","087","보훈","105492210"
"2011","대구","2714000","대구남구","090","보건","091","보건의료","3761466187"
"2011","대구","2714000","대구남구","090","보건","093","식품의약안전","2911087840"
"2011","대구","2714000","대구남구","100","농림해양수산","101","농업ㆍ농촌","73831000"
"2011","대구","2714000","대구남구","100","농림해양수산","102","임업ㆍ산촌","225137150"
"2011","대구","2714000","대구남구","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","1152692940"
"2011","대구","2714000","대구남구","110","산업ㆍ중소기업","115","에너지및자원개발","2415840"
